DEPT,AT10,AT90,GR,HCAL,NPHI,NPOR,RHOZ,DTCO,DTSM,DTST,PR
635.5,1.552,1.805,41.153,4.278,0.619,0.637,2.091,56.041,141.635,274.452,0.407
636,1.552,1.805,44.64,4.274,0.641,0.703,2.075,55.681,140.426,274.464,0.407
636.5,1.552,1.805,49.816,4.266,0.676,0.736,2.033,56.757,139.735,274.59,0.401
637,1.552,1.805,51.905,4.278,0.627,0.617,1.974,55.336,138.659,274.826,0.405
637.5,1.552,1.805,49.406,4.274,0.584,0.566,1.959,56.127,138.277,275.492,0.401
638,1.552,1.805,48.423,4.278,0.616,0.59,1.961,55.187,139.473,275.901,0.407
638.5,1.552,1.805,47.225,4.266,0.655,0.685,1.962,54.788,140.666,276,0.411
639,1.552,1.805,49.678,4.289,0.674,0.695,1.96,55.079,140.489,277.54,0.409
639.5,1.552,1.805,50.169,4.281,0.654,0.637,1.958,54.377,140.154,277.147,0.411
640,1.552,1.805,51.367,4.274,0.611,0.623,1.956,54.562,139.544,277.056,0.41
640.5,1.552,1.805,53.913,4.266,0.608,0.617,1.953,54.822,139.868,277.332,0.409
641,1.552,1.805,53.79,4.278,0.585,0.554,1.951,54.848,140.657,277.66,0.41
641.5,1.552,1.805,57.354,4.278,0.607,0.562,1.95,55.06,141.398,276.389,0.411
642,1.552,1.805,55.907,4.289,0.641,0.604,1.952,54.766,141.43,277.027,0.412
642.5,1.552,1.805,57.259,4.289,0.61,0.648,1.956,54.845,140.729,276.463,0.41
643,1.552,1.805,52.958,4.281,0.634,0.585,1.957,54.922,140.302,276.585,0.41
643.5,1.552,1.805,54.071,4.289,0.619,0.59,1.956,55.671,141.861,276.639,0.409
644,1.552,1.805,53.275,4.281,0.668,0.653,1.954,55.63,141.678,276.713,0.409
644.5,1.552,1.805,55.118,4.281,0.697,0.744,1.954,55.633,139.696,276.722,0.406
645,1.552,1.805,54.135,4.278,0.715,0.774,1.952,55.603,140.61,276.782,0.407
645.5,1.552,1.805,53.74,4.274,0.672,0.806,1.951,55.586,142.163,276.772,0.41
646,1.552,1.805,55.706,4.278,0.639,0.678,1.952,55.698,140.822,276.861,0.407
646.5,1.552,1.805,53.494,4.289,0.644,0.645,1.953,55.646,142.877,276.935,0.411
647,1.552,1.805,54.547,4.266,0.671,0.75,1.953,55.73,142.177,277.159,0.409
647.5,1.552,1.805,52.335,4.281,0.718,0.76,1.952,55.716,147.604,277.3,0.417
648,1.552,1.805,52.329,4.278,0.716,0.89,1.95,52.651,149.257,277.588,0.429
648.5,1.552,1.805,54.659,4.278,0.695,0.905,1.948,55.651,150.88,277.828,0.421
649,1.552,1.805,57.363,4.274,0.631,0.711,1.946,55.56,151.123,278.16,0.422
649.5,1.552,1.805,60.129,4.278,0.598,0.592,1.947,55.609,151.373,278.48,0.422
650,1.552,1.805,60.518,4.274,0.608,0.598,1.945,55.555,150.652,278.578,0.421
650.5,1.552,1.805,61.567,4.278,0.621,0.662,1.945,55.531,152.042,278.697,0.423
651,1.552,1.805,63.578,4.281,0.643,0.641,1.943,55.495,152.964,278.635,0.424
651.5,1.552,1.805,65.176,4.281,0.637,0.62,1.943,54.61,151.39,278.203,0.425
652,1.552,1.805,58.705,4.278,0.65,0.645,1.942,55.324,141.388,277.84,0.41
652.5,1.552,1.805,58.849,4.278,0.653,0.608,1.943,55.681,135.597,277.163,0.399
653,1.552,1.805,53.893,4.266,0.67,0.65,1.947,54.517,129.76,276.961,0.393
653.5,1.552,1.805,54.768,4.281,0.599,0.768,1.954,55.736,127.83,277.302,0.383
654,1.552,1.805,45.897,4.278,0.514,0.504,1.97,54.268,127.02,276.161,0.388
654.5,1.552,1.805,43.955,4.278,0.45,0.391,1.986,55.759,127.289,276.48,0.381
655,1.552,1.805,42.044,4.274,0.496,0.393,1.989,53.699,125.865,275.985,0.389
655.5,1.552,1.805,46.123,4.266,0.536,0.468,1.979,54.25,124.949,276.013,0.384
656,1.552,1.805,46.999,4.266,0.581,0.5,1.968,53.738,128.553,276.591,0.394
656.5,1.552,1.805,50.736,4.281,0.567,0.544,1.966,55.73,133.459,276.729,0.394
657,1.552,1.805,49.027,4.278,0.595,0.562,1.968,53.986,135.178,276.463,0.405
657.5,1.552,1.805,47.429,4.274,0.594,0.575,1.966,53.535,135.802,276.648,0.408
658,1.552,1.805,46.202,4.281,0.566,0.541,1.966,53.724,135.664,276.712,0.407
658.5,1.552,1.805,47.91,4.278,0.537,0.457,1.966,54.224,136.461,276.831,0.406
659,1.552,1.805,45.701,4.278,0.554,0.484,1.968,53.958,136.496,276.855,0.407
659.5,1.552,1.805,44.857,4.281,0.568,0.559,1.968,54.043,138.275,276.96,0.41
660,1.552,1.805,42.999,4.274,0.623,0.501,1.965,54.439,140.549,277.15,0.412
660.5,1.552,1.805,49.584,4.278,0.612,0.563,1.965,54.312,143.965,277.228,0.417
661,1.552,1.805,52.656,4.281,0.627,0.637,1.961,55.166,146.56,277.553,0.417
661.5,1.552,1.805,57.198,4.281,0.578,0.681,1.957,55.857,149.078,277.746,0.418
662,1.552,1.805,56.013,4.278,0.579,0.56,1.952,56.019,150.818,278.047,0.42
662.5,1.552,1.805,54.907,4.274,0.637,0.556,1.95,56.075,153.902,278.207,0.423
663,1.552,1.805,59.35,4.289,0.687,0.673,1.954,55.036,154.881,278.307,0.428
663.5,1.552,1.805,61.301,4.266,0.667,0.767,1.954,55.42,157.495,278.395,0.429
664,1.552,1.805,66.625,4.281,0.64,0.659,1.954,55.258,158.536,278.479,0.431
664.5,1.552,1.805,61.218,4.274,0.616,0.622,1.952,55.501,159.8,278.504,0.431
665,1.552,1.805,59.745,4.274,0.68,0.649,1.95,55.314,159.012,278.484,0.431
665.5,1.552,1.805,51.317,4.278,0.733,0.734,1.942,55.316,158.93,278.575,0.431
666,1.552,1.805,46.77,4.266,0.8,0.864,1.917,55.596,157.541,278.619,0.429
666.5,1.552,1.805,41.136,4.274,0.778,1.43,1.889,55.654,157.246,278.711,0.428
667,1.552,1.805,44.935,4.289,0.706,1.155,1.876,55.795,151.872,278.768,0.422
667.5,1.552,1.805,48.991,4.281,0.673,0.753,1.9,55.943,149.822,278.856,0.419
668,1.552,1.805,58.576,4.278,0.738,0.584,1.934,56.159,129.93,279.054,0.385
668.5,1.552,1.805,61.996,4.281,0.761,0.796,1.958,56.373,131.435,279.162,0.387
669,1.552,1.805,65.192,4.278,0.729,0.961,1.96,56.501,131.435,279.328,0.387
669.5,1.552,1.805,60.399,4.266,0.706,0.876,1.939,56.561,110.916,279.277,0.324
670,1.552,1.805,53.456,4.281,0.698,1.055,1.93,57.212,130.478,279.188,0.381
670.5,1.552,1.805,52.439,4.281,0.671,0.82,1.936,55.961,133.789,279.136,0.394
671,1.552,1.805,53.913,4.278,0.57,0.588,1.96,58.377,130.878,277.966,0.376
671.5,1.552,1.805,58.46,4.278,0.568,0.457,1.98,57.812,124.85,276.783,0.364
672,1.552,1.805,53.724,4.289,0.561,0.546,1.988,58.024,123.934,275.757,0.36
672.5,1.552,1.805,50.161,4.278,0.596,0.541,2.008,58.271,127.797,275.356,0.369
673,1.552,1.805,45.715,4.274,0.572,0.469,2.05,57.992,123.64,274.731,0.359
673.5,1.552,1.805,40.532,4.278,0.582,0.51,2.108,58.403,128.135,274.565,0.369
674,1.552,1.805,40.746,4.266,0.555,0.493,2.139,56.655,131.5,274.824,0.386
674.5,1.552,1.805,38.666,4.274,0.551,0.597,2.106,57.533,135.637,274.653,0.39
675,1.552,1.805,43.581,4.266,0.552,0.509,2.042,56.534,135.804,274.883,0.395
675.5,1.552,1.805,45.688,4.266,0.563,0.464,1.989,57.222,131.355,275.245,0.383
676,1.552,1.805,48.757,4.274,0.564,0.475,1.991,55.853,134.095,276.186,0.395
676.5,1.552,1.805,48.512,4.278,0.544,0.509,2.009,56.216,133.57,275.936,0.392
677,1.552,1.805,46.682,4.266,0.492,0.492,2.052,55.678,132.353,276.963,0.392
677.5,1.552,1.805,43.865,4.274,0.431,0.361,2.139,55.803,133.918,277.95,0.395
678,1.552,1.805,44.955,4.281,0.424,0.295,2.157,55.74,137.21,276.167,0.401
678.5,1.552,1.805,43.604,4.278,0.461,0.409,2.138,55.681,139.834,277.019,0.406
679,1.552,1.805,46.237,4.278,0.535,0.472,2.06,55.691,143.206,277.692,0.411
679.5,1.552,1.805,45.624,4.266,0.567,0.531,2.042,54.347,139.79,276.806,0.411
680,1.552,1.805,43.289,4.278,0.556,0.565,2.018,55.062,138.611,277.354,0.406
680.5,1.552,1.805,42.762,4.278,0.545,0.52,1.99,56.019,136.053,277.307,0.398
681,1.552,1.805,42.04,4.281,0.507,0.481,1.966,56.101,136.154,276.727,0.398
681.5,1.552,1.805,44.482,4.274,0.542,0.509,1.965,56.698,136.47,276.806,0.396
682,1.552,1.805,42.136,4.266,0.554,0.512,1.964,56.01,135.01,277.335,0.396
682.5,1.552,1.805,43.119,4.278,0.579,0.512,1.979,56.575,136.338,276.766,0.396
683,1.552,1.805,41.174,4.281,0.562,0.544,1.997,55.718,136.184,277.363,0.399
683.5,1.552,1.805,42.526,4.278,0.528,0.512,2.012,56.071,138.439,276.913,0.402
684,1.552,1.805,41.788,4.278,0.509,0.455,2.013,54.737,138.11,277.024,0.407
684.5,1.552,1.805,43.502,4.266,0.5,0.481,2.01,54.437,138.218,277.117,0.408
685,1.552,1.805,43.955,4.266,0.506,0.498,2.008,55.225,140.938,277.233,0.409
685.5,1.552,1.805,43.833,4.266,0.52,0.438,1.999,55.453,142.708,277.394,0.411
686,1.552,1.805,43.71,4.281,0.574,0.444,1.986,55.486,144.816,277.468,0.414
686.5,1.552,1.805,42.803,4.278,0.609,0.572,1.973,55.503,148.644,277.634,0.419
687,1.552,1.805,41.07,4.274,0.685,0.68,1.956,55.621,150.412,277.891,0.421
687.5,1.552,1.805,37.506,4.266,0.806,0.875,1.921,55.72,151.77,277.996,0.422
688,1.552,1.805,31.447,4.266,0.877,1.248,1.877,55.841,151.348,278.264,0.421
688.5,1.552,1.805,27.035,4.278,0.927,1.662,1.845,55.827,148.917,278.286,0.418
689,1.552,1.805,25.587,4.281,0.852,1.772,1.836,55.908,147.572,278.357,0.416
689.5,1.552,1.805,29.643,4.266,0.813,1.335,1.851,53.986,146.187,278.386,0.421
690,1.552,1.805,35.664,4.266,0.747,1.014,1.883,54.892,145.722,278.405,0.417
690.5,1.552,1.805,42.151,4.289,0.665,0.809,1.922,55.865,143.1,278.438,0.41
691,1.552,1.805,46.903,4.274,0.651,0.599,1.947,55.854,141.33,278.335,0.407
691.5,1.552,1.805,51.204,4.266,0.645,0.655,1.949,55.69,141.008,278.265,0.408
692,1.552,1.805,52.348,4.278,0.671,0.739,1.947,55.621,141.064,278.111,0.408
692.5,1.552,1.805,50.914,4.278,0.669,0.66,1.949,55.504,140.083,278.008,0.407
693,1.552,1.805,49.562,4.266,0.623,0.707,1.95,55.47,138.558,277.799,0.405
693.5,1.552,1.805,48,4.266,0.598,0.628,1.946,55.393,138.624,277.787,0.405
694,1.552,1.805,51.177,4.266,0.641,0.55,1.942,55.501,139.505,277.711,0.406
694.5,1.552,1.805,48.474,4.274,0.655,0.675,1.946,55.368,138.893,277.668,0.406
695,1.552,1.805,47.171,4.266,0.652,0.761,1.953,54.092,138.749,277.751,0.41
695.5,1.552,1.805,43.981,4.278,0.577,0.569,1.955,54.3,139.854,277.792,0.411
696,1.552,1.805,45.21,4.266,0.647,0.586,1.948,54.47,140.435,277.871,0.411
696.5,1.552,1.805,43.859,4.278,0.698,0.73,1.941,54.722,141.394,278.112,0.412
697,1.552,1.805,45.455,4.278,0.743,0.74,1.937,55.317,143.629,278.086,0.413
697.5,1.552,1.805,44.579,4.278,0.702,0.881,1.937,55.4,144.55,278.143,0.414
698,1.552,1.805,50.355,4.266,0.681,0.892,1.939,55.571,147.686,278.149,0.418
698.5,1.552,1.805,51.475,4.266,0.652,0.727,1.944,55.519,149.386,278.044,0.42
699,1.552,1.805,57.266,4.266,0.636,0.655,1.946,55.619,150.586,278.089,0.421
699.5,1.552,1.805,60.179,4.274,0.613,0.65,1.946,55.389,149.528,277.765,0.42
700,1.552,1.805,64.603,4.266,0.653,0.638,1.945,55.379,150.435,277.731,0.422
700.5,1.552,1.805,61.654,4.266,0.704,0.674,1.942,55.46,152.503,277.783,0.424
701,1.552,1.805,52.708,4.266,0.85,0.87,1.931,55.38,151.06,277.756,0.422
701.5,1.552,1.805,41.279,4.278,0.903,1.294,1.914,55.454,151.573,277.824,0.423
702,1.552,1.805,33.169,4.274,0.888,1.709,1.896,54.216,151.329,277.964,0.426
702.5,1.552,1.805,34.286,4.281,0.795,1.476,1.889,55.637,149.504,278.043,0.42
703,1.552,1.805,37.127,4.266,0.742,1.129,1.905,55.633,148.306,278.163,0.418
703.5,1.552,1.805,46.221,4.278,0.705,0.847,1.927,55.618,147.389,278.257,0.417
704,1.552,1.805,52.229,4.274,0.71,0.748,1.949,55.801,146.229,278.293,0.415
704.5,1.552,1.805,56.743,4.266,0.646,0.861,1.952,55.911,145.527,278.52,0.413
705,1.552,1.805,56.866,4.266,0.673,0.705,1.949,55.911,145.624,278.507,0.414
705.5,1.552,1.805,54.299,4.274,0.655,0.742,1.949,55.376,146.423,278.734,0.417
706,1.552,1.805,53.091,4.278,0.713,0.698,1.95,53.841,147.126,278.517,0.423
706.5,1.552,1.805,53.809,4.266,0.683,0.709,1.955,55.583,147.815,278.579,0.418
707,1.552,1.805,57.004,4.278,0.665,0.732,1.954,55.311,149.467,278.641,0.421
707.5,1.552,1.805,57.926,4.281,0.684,0.78,1.954,55.428,152.483,278.6,0.424
708,1.552,1.805,57.067,4.278,0.744,0.821,1.954,55.362,152.346,278.666,0.424
708.5,1.552,1.805,55.838,4.278,0.827,0.914,1.953,55.781,153.58,278.552,0.424
709,1.552,1.805,57.023,4.266,0.803,1.338,1.948,56.199,153.921,276.902,0.423
709.5,1.552,1.805,56.427,4.266,0.756,1.266,1.939,57.969,153.731,275.82,0.417
710,1.552,1.805,53.953,4.266,0.705,0.924,1.946,58.134,153.043,275.63,0.416
710.5,1.552,1.805,51.105,4.278,0.676,0.781,1.993,57.977,152.969,274.35,0.416
711,1.552,1.805,45.964,4.289,0.667,0.657,2.064,58.177,151.736,274.781,0.414
711.5,1.552,1.805,48.051,4.278,0.655,0.687,2.114,57.768,152.391,274.687,0.416
712,1.552,1.805,53.424,4.266,0.698,0.747,2.1,57.858,152.377,274.767,0.416
712.5,1.552,1.805,62.352,4.274,0.709,0.862,2.045,57.621,152.636,274.925,0.417
713,1.552,1.805,62.371,4.274,0.734,0.753,1.993,56.349,152.815,275.508,0.421
713.5,1.552,1.805,57.607,4.266,0.723,0.954,1.97,57.127,154.147,275.862,0.42
714,1.552,1.805,52.574,4.274,0.704,0.886,1.964,56.08,155.465,276.873,0.425
714.5,1.552,1.805,53.066,4.266,0.677,0.84,1.961,56.329,156.639,276.74,0.426
715,1.552,1.805,57.938,4.266,0.695,0.801,1.956,56.111,156.867,278.39,0.427
715.5,1.552,1.805,62.011,4.266,0.734,0.832,1.959,55.675,156.182,277.608,0.427
716,1.552,1.805,61.991,4.278,0.788,0.835,1.958,55.765,154.711,277.814,0.425
716.5,1.552,1.805,60.319,4.266,0.8,0.988,1.959,55.887,153.905,278.121,0.424
717,1.552,1.805,58.804,4.266,0.789,1.265,1.955,55.938,152.925,277.543,0.423
717.5,1.552,1.805,59.418,4.278,0.698,1.084,1.952,55.979,152.188,277.539,0.422
718,1.552,1.805,61.753,4.281,0.655,0.751,1.95,55.91,152.08,277.579,0.422
718.5,1.552,1.805,63.07,4.266,0.683,0.663,1.949,55.858,152.479,277.57,0.422
719,1.552,1.805,66.162,4.266,0.689,0.747,1.947,55.877,153.076,277.595,0.423
719.5,1.552,1.805,65.036,4.278,0.638,0.754,1.946,55.733,154.135,277.858,0.425
720,1.552,1.805,63.267,4.274,0.592,0.587,1.944,53.343,155.915,277.952,0.434
720.5,1.552,1.805,61.507,4.266,0.61,0.613,1.944,55.646,156.674,278.191,0.428
721,1.552,1.805,60.525,4.289,0.621,0.593,1.942,55.62,156.228,278.314,0.427
721.5,1.552,1.805,61.754,4.289,0.615,0.603,1.94,55.731,156.108,278.398,0.427
722,1.552,1.805,60.195,4.274,0.601,0.616,1.937,55.827,154.529,278.471,0.425
722.5,1.552,1.805,59.798,4.278,0.622,0.618,1.936,55.84,153.761,278.481,0.424
723,1.552,1.805,59.41,4.278,0.69,0.585,1.939,55.929,156.195,278.403,0.426
723.5,1.552,1.805,59.041,4.266,0.722,0.672,1.942,55.928,157.657,278.324,0.428
724,1.552,1.805,57.228,4.266,0.684,0.812,1.941,55.951,155.876,278.307,0.426
724.5,1.552,1.805,56.445,4.274,0.655,0.725,1.942,53.39,152.974,278.239,0.431
725,1.552,1.805,57.428,4.266,0.649,0.67,1.943,53.22,151.904,278.092,0.43
725.5,1.552,1.805,62.607,4.278,0.653,0.717,1.947,52.881,148.889,278.036,0.428
726,1.552,1.805,63.636,4.278,0.704,0.669,1.948,53.399,151.077,278.037,0.429
726.5,1.552,1.805,64.843,4.266,0.676,0.8,1.95,55.579,149.173,277.886,0.419
727,1.552,1.805,64.106,4.266,0.694,0.739,1.95,55.47,147.742,277.783,0.418
727.5,1.552,1.805,63.247,4.266,0.595,0.631,1.952,55.43,145.15,277.473,0.415
728,1.552,1.805,59.183,4.281,0.602,0.509,1.953,55.457,141.528,277.291,0.409
728.5,1.552,1.805,54.127,4.281,0.6,0.612,1.953,55.438,138.636,276.844,0.405
729,1.552,1.805,50.46,4.278,0.644,0.549,1.955,55.476,137.121,276.632,0.402
729.5,1.552,1.805,51.086,4.281,0.645,0.651,1.957,55.541,136.278,276.829,0.4
730,1.552,1.805,52.209,4.266,0.661,0.707,1.958,55.582,135.93,276.653,0.4
730.5,1.552,1.805,57.616,4.278,0.662,0.704,1.958,55.632,136.213,276.462,0.4
731,1.552,1.805,56.689,4.281,0.633,0.746,1.959,55.669,130.126,276.384,0.388
731.5,1.552,1.805,59.762,4.266,0.614,0.655,1.967,55.706,135.738,276.389,0.399
732,1.552,1.805,56.689,4.266,0.6,0.525,1.976,55.749,137.372,275.75,0.401
732.5,1.552,1.805,57.512,4.274,0.612,0.566,1.983,55.786,139.456,275.814,0.405
733,1.552,1.805,55.459,4.266,0.634,0.589,1.978,55.863,139.304,276.552,0.404
733.5,1.552,1.805,55.09,4.278,0.678,0.712,1.966,55.949,139.642,275.839,0.404
734,1.552,1.805,56.565,4.266,0.681,0.787,1.961,55.854,140.584,276.022,0.406
734.5,1.552,1.805,56.565,4.266,0.652,0.695,1.966,55.868,141.895,276.666,0.408
735,1.552,1.805,59.268,4.278,0.574,0.589,1.968,55.989,142.798,275.912,0.409
735.5,1.552,1.805,56.934,4.266,0.607,0.551,1.967,55.755,142.386,276.743,0.409
736,1.552,1.805,54.194,4.274,0.63,0.583,1.964,56.049,140.86,276.065,0.406
736.5,1.552,1.805,50.999,4.278,0.61,0.608,1.965,55.656,140.713,276.666,0.407
737,1.552,1.805,52.473,4.266,0.571,0.568,1.967,55.921,140.238,276.655,0.405
737.5,1.552,1.805,53.503,4.281,0.563,0.508,1.969,55.91,140.284,276.639,0.406
738,1.552,1.805,54.486,4.278,0.6,0.573,1.972,55.805,139.663,276.831,0.405
738.5,1.552,1.805,53.994,4.266,0.626,0.514,1.974,55.223,139.51,276.833,0.407
739,1.552,1.805,52.596,4.278,0.638,0.615,1.975,55.203,139.271,276.646,0.407
739.5,1.552,1.805,50.721,4.266,0.614,0.693,1.977,54.575,140.604,276.627,0.411
740,1.552,1.805,48.387,4.274,0.575,0.571,1.978,54.586,140.156,276.7,0.411
740.5,1.552,1.805,49.37,4.278,0.54,0.546,1.979,54.584,140.188,276.353,0.411
741,1.552,1.805,52.922,4.278,0.552,0.493,1.98,53.986,140.601,276.97,0.414
741.5,1.552,1.805,55.625,4.274,0.544,0.522,1.982,55.352,139.373,277.266,0.406
742,1.552,1.805,62.223,4.266,0.568,0.443,1.987,55.106,135.957,276.797,0.402
742.5,1.552,1.805,64.611,4.266,0.591,0.558,1.994,55.345,135.903,277.07,0.401
743,1.552,1.805,72.637,4.266,0.576,0.568,1.998,55.061,136.699,277.192,0.403
743.5,1.552,1.805,73.412,4.278,0.563,0.514,2,55.108,137.05,277.433,0.404
744,1.552,1.805,72.543,4.259,0.516,0.504,1.998,55.01,139.948,277.553,0.409
744.5,1.552,1.805,69.78,4.266,0.534,0.446,1.994,55.234,139.888,277.673,0.408
745,1.552,1.805,66.831,4.266,0.524,0.479,1.99,55.141,138.699,277.72,0.406
745.5,1.552,1.805,68.797,4.266,0.634,0.46,1.984,55.353,135.742,277.717,0.4
746,1.552,1.805,70.244,4.278,0.635,0.58,1.98,54.098,131.432,277.755,0.398
746.5,1.552,1.805,71.473,4.289,0.652,0.623,1.976,57.599,127.122,277.349,0.371
747,1.552,1.805,69.138,4.266,0.56,0.655,1.97,52.67,122.811,276.394,0.387
747.5,1.552,1.805,68.349,4.266,0.571,0.579,1.963,58.03,118.501,275.508,0.342
748,1.552,1.805,64.662,4.266,0.62,0.551,1.968,58.184,114.191,275.798,0.325
748.5,1.552,1.805,64.908,4.278,0.588,0.536,2,58.072,109.88,274.272,0.306
749,1.552,1.805,58.986,4.266,0.605,0.5,2.039,58.581,105.57,273.635,0.278
749.5,1.552,1.805,57.83,4.266,0.556,0.568,2.079,58.549,101.259,272.526,0.249
750,1.552,1.805,55.741,4.266,0.529,0.61,2.065,58.192,96.949,271.704,0.218
750.5,1.552,1.805,56.11,4.274,0.436,0.446,2.044,58.381,92.639,270.914,0.171
751,1.552,1.805,52.842,4.278,0.357,0.285,2.015,57.173,91.282,269.9,0.177
751.5,1.552,1.805,45.248,4.278,0.331,0.24,2.015,57.78,83.889,269.698,0.049
752,1.552,1.805,39.349,4.274,0.317,0.235,2.016,56.154,92.083,270.103,0.204
752.5,1.552,1.805,40.087,4.274,0.347,0.211,2.012,56.723,100.278,270.527,0.265
753,1.552,1.805,44.486,4.278,0.403,0.299,2.006,55.832,109.188,271.794,0.323
753.5,1.552,1.805,52.122,4.274,0.493,0.399,1.993,55.757,129.884,272.228,0.387
754,1.552,1.805,57.16,4.274,0.538,0.487,1.989,55.722,129.398,273.163,0.386
754.5,1.552,1.805,63.551,4.266,0.581,0.567,1.983,55.736,132.677,273.877,0.393
755,1.552,1.805,63.779,4.289,0.607,0.589,1.982,55.747,138.399,274.31,0.403
755.5,1.552,1.805,67.717,4.274,0.576,0.673,1.975,55.842,139.732,274.771,0.405
756,1.552,1.805,68.946,4.274,0.585,0.557,1.97,55.67,138.628,275.096,0.404
756.5,1.552,1.805,68.577,4.266,0.546,0.484,1.968,55.67,139.85,275.271,0.406
757,1.552,1.805,68.449,4.266,0.59,0.482,1.966,55.752,139.459,275.324,0.405
757.5,1.552,1.805,66.338,4.266,0.538,0.537,1.966,55.738,141.211,274.635,0.408
758,1.552,1.805,70.847,4.266,0.556,0.446,1.965,55.76,143.449,275.55,0.411
758.5,1.552,1.805,68.881,4.278,0.565,0.539,1.963,55.603,143.819,275.639,0.412
759,1.552,1.805,71.339,4.274,0.585,0.523,1.957,55.408,143.687,275.256,0.413
759.5,1.552,1.805,69.412,4.266,0.6,0.542,1.951,55.467,142.873,276.202,0.411
760,1.552,1.805,67.077,4.266,0.58,0.59,1.944,55.125,143.453,276.04,0.413
760.5,1.552,1.805,64.271,4.266,0.608,0.594,1.943,55.225,144.662,276.629,0.415
761,1.552,1.805,59.725,4.255,0.578,0.554,1.945,53.961,145.373,276.972,0.42
761.5,1.552,1.805,59.111,4.266,0.58,0.534,1.95,54.086,145.325,277.624,0.42
762,1.552,1.805,59.234,4.278,0.607,0.515,1.958,54.082,146.366,277.88,0.421
762.5,1.552,1.805,59.232,4.266,0.625,0.564,1.963,54.184,146.637,278.228,0.421
763,1.552,1.805,59.672,4.281,0.66,0.613,1.968,54.343,148.758,278.427,0.423
763.5,1.552,1.805,56.845,4.278,0.608,0.711,1.97,54.556,149.984,278.634,0.424
764,1.552,1.805,61.392,4.278,0.593,0.595,1.974,54.608,151.677,278.664,0.426
764.5,1.552,1.805,64.286,4.255,0.581,0.597,1.975,54.534,152.142,278.841,0.426
765,1.552,1.805,66.007,4.274,0.61,0.494,1.977,54.644,152.272,278.807,0.426
765.5,1.552,1.805,64.286,4.266,0.629,0.615,1.982,54.41,152.472,278.776,0.427
766,1.552,1.805,63.533,4.278,0.631,0.652,1.987,54.066,151.144,278.637,0.427
766.5,1.552,1.805,64.127,4.274,0.615,0.646,1.986,55.23,149.212,278.55,0.421
767,1.552,1.805,65.8,4.266,0.597,0.655,1.989,54.516,148.517,278.332,0.422
767.5,1.552,1.805,65.185,4.266,0.591,0.57,1.991,55.157,147.664,278.303,0.419
768,1.552,1.805,61.38,4.266,0.618,0.575,2,54.343,147.078,278.157,0.421
768.5,1.552,1.805,55.717,4.266,0.637,0.575,2.006,54.487,146.119,277.93,0.419
769,1.552,1.805,54.611,4.266,0.632,0.641,2.015,54.365,145.211,277.869,0.418
769.5,1.552,1.805,55.734,4.266,0.652,0.616,2.02,54.451,144.529,277.766,0.417
770,1.552,1.805,60.316,4.259,0.644,0.641,2.023,54.341,143.652,277.68,0.417
770.5,1.552,1.805,60.707,4.281,0.635,0.692,2.012,54.345,144.569,277.572,0.418
771,1.552,1.805,58.863,4.266,0.598,0.622,1.995,54.53,144.964,277.458,0.418
771.5,1.552,1.805,53.585,4.278,0.6,0.58,1.987,54.217,144.678,277.627,0.418
772,1.552,1.805,55.16,4.274,0.577,0.574,1.984,54.488,144.733,277.349,0.417
772.5,1.552,1.805,57.639,4.281,0.568,0.55,1.988,54.438,144.737,277.377,0.418
773,1.552,1.805,57.656,4.266,0.555,0.606,1.981,54.651,144.593,277.359,0.417
773.5,1.552,1.805,54.294,4.274,0.595,0.507,1.997,54.612,144.669,277.245,0.417
774,1.552,1.805,52.714,4.278,0.588,0.541,2.008,54.532,144.367,277.163,0.417
774.5,1.552,1.805,51.838,4.278,0.614,0.557,2.017,54.731,143.972,277.09,0.416
775,1.552,1.805,52.987,4.259,0.603,0.626,1.995,53.773,143.654,276.999,0.419
775.5,1.552,1.805,53.791,4.266,0.587,0.584,1.974,53.963,143.174,277.088,0.417
776,1.552,1.805,55.281,4.255,0.563,0.496,1.956,54.044,143.476,277.145,0.417
776.5,1.552,1.805,52.684,4.274,0.588,0.554,1.952,54.19,142.651,277.23,0.416
777,1.552,1.805,52.407,4.278,0.6,0.583,1.957,54.799,142.776,277.253,0.414
777.5,1.552,1.805,51.67,4.266,0.63,0.585,1.963,54.813,142.55,277.22,0.413
778,1.552,1.805,52.652,4.274,0.592,0.606,1.977,54.327,142.033,277.284,0.414
778.5,1.552,1.805,49.752,4.274,0.636,0.58,1.988,54.46,142.27,277.241,0.414
779,1.552,1.805,48.71,4.266,0.647,0.58,1.995,54.391,142.526,277.25,0.415
779.5,1.552,1.805,49.835,4.266,0.669,0.695,1.992,54.903,142.821,277.214,0.413
